site name,gauge number,owner,lat,lon
Nogoa R_The Gap,130204A,"QLD - Department of Regional Development, Manufacturing and Water",-23.66278175,148.059996
Nogoa_R Duck Ponds,130219A,"QLD - Department of Regional Development, Manufacturing and Water",-23.48155556,148.4726667
Nolba,508034,WA - Department of Water and Environmental Regulation,-28.36372137,114.870338
Noonkanbah,503014,WA - Department of Water and Environmental Regulation,-18.50924191,124.8409442
Noonkanbah,802006,WA - Department of Water and Environmental Regulation,-18.50844062,124.8397301
Norm Road,612029,WA - Department of Water and Environmental Regulation,-33.26178358,116.1490135
Norman_R Glenore Wr,916001B,"QLD - Department of Regional Development, Manufacturing and Water",-17.86002452,141.1287261
Norman_R Strathpark,916002A,"QLD - Department of Regional Development, Manufacturing and Water",-19.54361111,143.2625
North,615600,WA - Department of Water and Environmental Regulation,-32.31571486,117.7256445
North,704002,WA - Department of Water and Environmental Regulation,-24.72129548,113.7850386
North,509301,WA - Department of Water and Environmental Regulation,-34.14361526,116.3229836
North,510020,WA - Department of Water and Environmental Regulation,-32.30459637,117.7525887
North Branch,614134,WA - Department of Water and Environmental Regulation,-32.71740037,116.0453741
North Catch B,607005,WA - Department of Water and Environmental Regulation,-34.14355999,116.3211401
North Dandalup,614068,WA - Department of Water and Environmental Regulation,-32.51312556,115.9756902
North Dandalup Dam Storage Volume,ODSS_11418_STAMN.1,WA - Water Corporation,-32.517006,116.0284705
"North Dandalup Main Dam Daily Dam Water Level, Per",PI_14564.1,WA - Water Corporation,-32.517006,116.0284705
North Dwellingerup,509127,WA - Department of Water and Environmental Regulation,-32.71656638,116.053151
NORTH ESK RIVER AT BALLROOM,76.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-41.494416,147.39067
NORTH ESSENDON WR6,229408A,VIC - Melbourne Water Corporation (Melbourne Water),-37.723443,144.904097
North Face,509002,WA - Department of Water and Environmental Regulation,-33.98678766,122.139249
North Face Weir,601002,WA - Department of Water and Environmental Regulation,-33.98568555,122.1364128
North Head,917013A,"QLD - Department of Regional Development, Manufacturing and Water",-18.7764,143.3583
NORTH HEAD STP,566100,NSW - Sydney Water Corporation (Sydney Water),-33.808,151.3019
North Marbellup Road,509361,WA - Department of Water and Environmental Regulation,-34.94349058,117.704915
NORTH PARA RIVER @ Turretfield,A5051004.1,SA - Hills and Fleurieu Landscape Board,-34.56795841,138.7701876
North Para River at Mount McKenzie,A5050533,SA - Department for Environment and Water,-34.5714,139.0795
North Para River Catchment Pluviometer at Mount Ad,A5050537,SA - Department for Environment and Water,-34.6369,139.0242
North Pine,142801A,QLD - Queensland Bulk Water Supply Authority (Seqwater),-27.2615345,152.8984545
North Pine R at Baxters Ck,142800A,QLD - Queensland Bulk Water Supply Authority (Seqwater),-27.196,152.8
North Pole Mine,710229,WA - Department of Water and Environmental Regulation,-21.09427712,119.3172829
North Pole U/S,504009,WA - Department of Water and Environmental Regulation,-21.10753998,119.3371679
North Rd,614036,WA - Department of Water and Environmental Regulation,-32.53793533,116.0629114
North Rd,602011,WA - Department of Water and Environmental Regulation,-35.00862078,117.8839331
NORTH RICHMOND STP,563069,NSW - Sydney Water Corporation (Sydney Water),-33.5748,150.7156
NORTH WEST BAY RIVER US MARGATE WATER SUPPLY INTAK,5201.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-43.006064,147.24425
NORTH WEST BAY RIVULET @ MT WELLINGTON,412.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-42.922427,147.1851
Northam Weir,615062,WA - Department of Water and Environmental Regulation,-31.64730556,116.6718886
NORTHERN @ U/SOFREGU,41200213,"NSW - Department of Planning, Industry and Environment – Water",-33.42634145,145.9420946
Northern Basin Inlet,A4261086,SA - Department for Environment and Water,-34.2453,140.3936
NORTHERN BYPASS CH,421108,"NSW - Department of Planning, Industry and Environment – Water",-30.754,147.5517
NORTHMEAD BC,567104,NSW - Sydney Water Corporation (Sydney Water),-33.78217766,150.9962974
NORTON @ LWR NORTON,415273,"VIC - Department of Environment, Land, Water and Planning",-36.78067,142.07403
NOSWORTHY PK,OXR132,QLD - Brisbane City Council,-27.53333333,152.9833333
Nothern Outlet,A2391072,SA - South Eastern Water Conservation and Drainage Board,-36.14275,139.7889167
NOTTING HILL RG,586023,VIC - Melbourne Water Corporation (Melbourne Water),-37.9019,145.128
NOTTING HILL WR17,229411A,VIC - Melbourne Water Corporation (Melbourne Water),-37.902431,145.126615
NOTTINGHAM ROAD BDGE,410149,"NSW - Department of Planning, Industry and Environment – Water",-35.2139,148.6745
NOWENDOC @ NOWENDOC,208007,"NSW - Department of Planning, Industry and Environment – Water",-31.51625275,151.7161554
NOWENDOC ROCKS XING,208005,"NSW - Department of Planning, Industry and Environment – Water",-31.77346271,152.0793408
Nowra,509188,WA - Department of Water and Environmental Regulation,-32.66795226,116.1017614
NOWRANIE D/S B/BONG,410185,"NSW - Department of Planning, Industry and Environment – Water",-35.433,146.1257
NTH CHANNEL OFFTAKE,225702A,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-37.905,146.8
Nth Coast Rd Xing,A5131019,SA - Department for Environment and Water,-35.768875,136.972347
Nth Dandalup Water Level-Ranger,ODSS_21138_WSLAHD.1,WA - Water Corporation,-32.517006,116.0284705
Nth Dandalup WSL - Logger Data,ODSS_45531_WSLAHD.1,WA - Water Corporation,-32.517006,116.0284705
NTH MAROONDAH 9S RG,586919,VIC - Melbourne Water Corporation (Melbourne Water),-37.58978475,145.6335365
Nth Pine R Treatment,142106A,"QLD - Department of Regional Development, Manufacturing and Water",-27.2203,152.8389
NTHREDBANK @ ATHEN,41000256,"NSW - Department of Planning, Industry and Environment – Water",-34.44911881,143.6861485
NTHREDBANK @ GLENDEE,41000255,"NSW - Department of Planning, Industry and Environment – Water",-34.37668239,143.7712103
NUDGEE ROAD,KVE556,QLD - Brisbane City Council,-27.4071,153.0736
"NUDGEE ROAD,TOOMBUL",KVR557,QLD - Brisbane City Council,-27.407093,153.073602
Nullagine,710004,WA - Department of Water and Environmental Regulation,-21.88933967,120.1096814
Nullagine,504040,WA - Department of Water and Environmental Regulation,-21.88875574,120.1091238
Numeralla @ Chakola,41001701,ACT - Icon Water Limited,-36.1105,149.1960556
NUMERALLA SCHOOL,410062,"NSW - Department of Planning, Industry and Environment – Water",-36.18147386,149.3512929
Nuniup Downstream,6041022,WA - Department of Water and Environmental Regulation,-34.41817586,117.4166739
NUNTIN CK STRATFORD,225251A,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-37.89143317,146.9959739
Nunyery Ck Airstrip,504002,WA - Department of Water and Environmental Regulation,-21.58894908,117.8802298
NYAH DR 11,408702,"VIC - Department of Environment, Land, Water and Planning",-35.16725329,143.3784297
NYAH DR 13,408701,"VIC - Department of Environment, Land, Water and Planning",-35.19159026,143.384498
NYMBOIDA @ NYMBOIDA,204001,"NSW - Department of Planning, Industry and Environment – Water",-29.978146,152.725685
NYMBOIDA D/S WEIR,204069,"NSW - Department of Planning, Industry and Environment – Water",-29.921557,152.686131
NYMBOIDA PS LEFT BK,204073,"NSW - Department of Planning, Industry and Environment – Water",-29.92572853,152.741884
NYMBOIDA PS RIGHT BK,204072,"NSW - Department of Planning, Industry and Environment – Water",-29.92572853,152.741884
O Shannassy_R  17.7K,912108A,"QLD - Department of Regional Development, Manufacturing and Water",-19.11472222,138.7547222
O'Donoghue Rd,108007A,"QLD - Department of Regional Development, Manufacturing and Water",-16.42729,145.349914
O'Reillys Weir TW,143227A,"QLD - Department of Regional Development, Manufacturing and Water",-27.42027778,152.5908333
O'SHANNASSY AT WEIR,229423A,VIC - Melbourne Water Corporation (Melbourne Water),-37.68369,145.80878
O'SHANNASSY DAM RG,229834A,VIC - Melbourne Water Corporation (Melbourne Water),-37.6754,145.806
O'SHANNASSY U/S RES,229652A,VIC - Melbourne Water Corporation (Melbourne Water),-37.6561,145.827
Oak Meadows,120014A,"QLD - Department of Regional Development, Manufacturing and Water",-20.17706,146.32168
OAKDALE,2152201,"NSW - Department of Planning, Industry and Environment – Water",-34.712767,150.582545
Oake Marsh Farm,601010,WA - Department of Water and Environmental Regulation,-33.73449822,122.0844275
Oakey_Ck Fairview,422350A,"QLD - Department of Regional Development, Manufacturing and Water",-27.30339444,151.2779722
Oakey_Ck Oakey,422330B,"QLD - Department of Regional Development, Manufacturing and Water",-27.44166414,151.7130603
Oakey_Ck Oakey,422330A,"QLD - Department of Regional Development, Manufacturing and Water",-27.44111211,151.7138863
OAKLEIGH SOUTH RG,586185,VIC - Melbourne Water Corporation (Melbourne Water),-37.9217,145.082
Oaky_Ck Childers,137202A,"QLD - Department of Regional Development, Manufacturing and Water",-25.29239891,152.2928138
Oaky_Ck Texas,416312A,"QLD - Department of Regional Development, Manufacturing and Water",-28.806743,151.153562
OBERON DAM,421189,"NSW - Department of Planning, Industry and Environment – Water",-33.72500784,149.8646464
Obi Obi_C Baroon Pkt,138106A,"QLD - Department of Regional Development, Manufacturing and Water",-26.7035831,152.8643488
Obi Obi_Ck Gardners,138120A,"QLD - Department of Regional Development, Manufacturing and Water",-26.759133,152.8730414
Obi Obi_Ck Kidaman,138104A,"QLD - Department of Regional Development, Manufacturing and Water",-26.62671397,152.7690022
Obriens Pluvio,A0211002,SA - Department for Environment and Water,-33.44353443,135.4074074
Ocean Beach Rd,603020,WA - Department of Water and Environmental Regulation,-34.99247187,117.330133
Ocean Grove 2 SPS,SP351,VIC - Barwon Region Water Corporation (Barwon Water),-38.2706,144.5322
Odonnell Range,809322,WA - Department of Water and Environmental Regulation,-16.64808944,128.0941176
Odriscolls Farm,510028,WA - Department of Water and Environmental Regulation,-31.72260359,116.8280373
Odriscolls Farm,615020,WA - Department of Water and Environmental Regulation,-31.72310986,116.8288069
OHARES CK WEDDERBURN,213200,"NSW - Department of Planning, Industry and Environment – Water",-34.163739,150.837514
OLANGOLAH C D/S RES.,235267,"VIC - Department of Environment, Land, Water and Planning",-38.60944693,143.680481
Olangolah Reservoir level,RE852,VIC - Barwon Region Water Corporation (Barwon Water),-38.61220726,143.6814482
OLANGOLAH WEIR,235250,"VIC - Department of Environment, Land, Water and Planning",-38.61200347,143.6821493
Old Bunbury Rd,613031,WA - Department of Water and Environmental Regulation,-32.80198266,115.7456491
Old Camp Site,505028,WA - Department of Water and Environmental Regulation,-21.30977824,117.0799379
OLD CLEVELAND RD,BMR706,QLD - Brisbane City Council,-27.501018,153.105435
OLD CLEVELAND ROAD,BMA707,QLD - Brisbane City Council,-27.501018,153.105435
OLD DEAKIN DR 5,406769,"VIC - Department of Environment, Land, Water and Planning",-36.25464053,144.8430887
Old Gunn Point Rd,RN034679,"NT - Department of Environment, Parks and Water Security",-12.366747,131.144778
Old Hamilton Downs,R0050008,"NT - Department of Environment, Parks and Water Security",-23.648946,133.485377
OLD MAN CK @ KYWONG,410093,"NSW - Department of Planning, Industry and Environment – Water",-34.9274,146.7844
Old Mandurah Rd,509646,WA - Department of Water and Environmental Regulation,-32.57470656,115.8321637
Old Myponga Weir,A5020500,SA - Department for Environment and Water,-35.3984,138.4347
Old Ongerup Rd,602023,WA - Department of Water and Environmental Regulation,-33.76721302,119.6036793
Old Ord Homestead,502028,WA - Department of Water and Environmental Regulation,-17.37263506,128.8545958
Old Ord Homestead,809316,WA - Department of Water and Environmental Regulation,-17.37263506,128.8545958
Old Riversleigh,912102A,"QLD - Department of Regional Development, Manufacturing and Water",-19.02092061,138.7246612
Old Theda,806004,WA - Department of Water and Environmental Regulation,-14.79078937,126.7926631
OLINDA C-LILYDALE RB,229672A,VIC - Melbourne Water Corporation (Melbourne Water),-37.763,145.353
OLINDA CK-MT EVELYN,229690A,VIC - Melbourne Water Corporation (Melbourne Water),-37.7959,145.376
OLINDA CK-YERING,229258A,VIC - Melbourne Water Corporation (Melbourne Water),-37.6991,145.364
Olive Hill,612152,WA - Department of Water and Environmental Regulation,-33.24128242,115.8733616
Omeo Road,509410,WA - Department of Water and Environmental Regulation,-32.19879434,116.2897341
ONE MILE @ WANG,403238,"VIC - Department of Environment, Land, Water and Planning",-36.38,146.315
One Twenty,512251,WA - Department of Water and Environmental Regulation,-33.55921359,120.8301471
One Way Rd,509305,WA - Department of Water and Environmental Regulation,-32.94351203,116.4423173
Oneil Rd,614037,WA - Department of Water and Environmental Regulation,-32.5113,116.1902
Oneil Rd,509221,WA - Department of Water and Environmental Regulation,-32.5036,116.186
Onka/Houlgrave Weir,A5030504,SA - Department for Environment and Water,-35.082221,138.724979
Onka/Noarlunga,A5030522,SA - Department for Environment and Water,-35.1709,138.5198
Onkaparinga River - Hahndorf,A5031001.1,SA - Hills and Fleurieu Landscape Board,-35.02414998,138.7897818
Onkaparinga River 1.1 Km U/S Estuary Ford Old Noar,A5031005.1,SA - Hills and Fleurieu Landscape Board,-35.17649546,138.5132042
Onkaparinga River 300m D/S Clarendon Weir,A5031004.1,SA - Hills and Fleurieu Landscape Board,-35.11278468,138.6308685
Onkaparinga River @ Brooks Road (u/s Baker Gully),W5030021.1,SA - Hills and Fleurieu Landscape Board,-35.13763943,138.6050433
Onkaparinga River @ Clarendon Oval,W5030020.1,SA - Hills and Fleurieu Landscape Board,-35.11332253,138.630944
ONKAPARINGA RIVER @ Clarendon Weir,A5030500.1,SA - South Australian Water Corporation (SA Water),-35.11156616,138.634942
ONKAPARINGA RIVER @ Houlgrave AA,A5030504AA.1,SA - South Australian Water Corporation (SA Water),-35.08234198,138.7249669
ONKAPARINGA RIVER @ Mt Bold Reservoir,A5030501.1,SA - South Australian Water Corporation (SA Water),-35.12322108,138.6829369
Onkaparinga River d/s Pipeline Track\044 Old Noarl,W5030022.1,SA - Hills and Fleurieu Landscape Board,-35.1780374,138.5091949
